test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T035,CRY1_CRY2,double_knockout,0.0,,,0.0,0.001329,WT,0.0,1.001329,0.0019,1e-05,increased,increased,True,Hypocotyl_Length,2,medium,1,True,5,10.1016/B978-0-12-801922-1.00007-5
T036,CRY2,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1016/B978-0-12-801922-1.00007-5
T037,CRY2,overexpression,2.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1016/B978-0-12-801922-1.00007-5
T038,CTR1,knockout,0.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1007/s42994-021-00063-0
T039,DELLA,quintuple_knockout,0.0,,,0.0,0.001027,WT,0.0,1.001027,0.0015,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1199/tab.0103
T040,DELLA_pentuple,quintuple_knockout,0.0,,,0.0,0.001027,WT,0.0,1.001027,0.0015,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.7554/eLife.03031
T041,DET1,knockout,0.0,,,0.0,0.000671,WT,0.0,1.000671,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.114.130666
T042,DET2,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.pbi.2014.07.012
T043,DWF4,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.pbi.2014.07.012
T046,EIN2,knockout,0.0,Ethylene,1.0,0.0,0.001333,mutant,0.000671,1.000663,0.001,1e-05,increased,unchanged,False,Hypocotyl_Length,2,medium,1,True,2,10.1105/tpc.110.076588
T047,EIN3,knockout,0.0,Ethylene,1.0,0.0,0.001333,mutant,0.000671,1.000663,0.001,1e-05,increased,unchanged,False,Hypocotyl_Length,2,medium,1,True,2,10.1105/tpc.110.076588
T048,EIN3,overexpression,2.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.110.076588
T049,EIN3_EIL1,double_knockout,0.0,Ethylene,1.0,0.0,0.001333,mutant,0.000671,1.000663,0.001,1e-05,increased,unchanged,False,Hypocotyl_Length,2,medium,1,True,2,10.1007/s42994-021-00063-0
T050,ELF3,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.14348/molcells.2016.0126
T051,ELF3,knockout,0.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1038/nature10182
T052,ELF3_PIF4_PIF5,triple_knockout,0.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,5,10.1038/nature10182
T053,ELF4,knockout,0.5,,,0.0,0.000333,WT,0.0,1.000333,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1038/nature10182
T054,ETR1,gain_of_function,2.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.110.076588
T055,GA1,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1199/tab.0103
T056,GA20ox1,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1199/tab.0103
T057,GA3_treatment,exogenous_treatment,1.0,Gibberellin,1.0,0.0,0.000331,WT,0.0,1.000331,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1199/tab.0103
T058,GA3ox1,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1199/tab.0103
T059,GAI,gain_of_function,2.0,,,0.0,-0.001027,WT,0.0,0.998973,-0.0015,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1199/tab.0103
T060,GI,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.xplc.2024.100833
T061,GI,overexpression,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,2,10.1016/j.xplc.2024.100833
T062,GID1A_GID1B_GID1C,triple_knockout,0.0,,,0.0,0.001027,WT,0.0,1.001027,0.0015,1e-05,increased,decreased,False,Hypocotyl_Length,1,easy,1,True,5,10.1199/tab.0103
T066,HFR1,knockout,0.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.14348/molcells.2016.0126
T068,HSFA1A_HSFA1B_HSFA1D,triple_knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,2,10.1126/sciadv.adh1738
T069,HSFA1D,overexpression,2.0,,,0.0,0.000667,WT,0.0,1.000667,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1126/sciadv.adh1738
T070,HY5,knockout,0.0,,,0.0,0.000348,WT,0.0,1.000348,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1111/tpj.14556
T071,HY5_HYH,double_knockout,0.0,,,0.0,-0.000319,WT,0.0,0.999681,-0.0005,1e-05,decreased,increased,False,Hypocotyl_Length,2,medium,1,True,5,10.1111/tpj.14556
T072,HYH,knockout,0.0,,,0.0,-0.000667,WT,0.0,0.999333,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,2,10.1111/tpj.14556
T074,LUX,knockout,0.5,,,0.0,0.000333,WT,0.0,1.000333,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,2,10.1038/nature10182
T077,NAA_treatment,exogenous_treatment,1.0,Auxin,1.0,0.0,0.000361,WT,0.0,1.000361,0.0005,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,4,10.7554/eLife.19048
T078,NPA_treatment,chemical_treatment,0.1,,,0.0,-0.000325,WT,0.0,0.999675,-0.0005,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,4,10.1038/s41467-022-32585-6
T081,PHYA,knockout,0.0,,,0.0,-0.000671,WT,0.0,0.999329,-0.001,1e-05,decreased,increased,False,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.17.00913
T082,PHYA_PHYB,double_knockout,0.0,,,0.0,-8e-06,WT,0.0,0.999992,-0.0,1e-05,unchanged,increased,False,Hypocotyl_Length,2,medium,1,True,5,10.1105/tpc.107.052142
T083,PHYB,knockout,0.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.107.052142
T084,PHYB,knockout,0.0,,,0.0,0.000663,WT,0.0,1.000663,0.001,1e-05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.17.00913
T085,PHYB,overexpression,2.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.17.00913
T086,PHYBG111D,overexpression,2.0,,,0.0,-0.000663,WT,0.0,0.999337,-0.001,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,5,10.1105/tpc.17.00913
T087,PIF1,knockout,0.7,,,0.0,-0.000201,WT,0.0,0.999799,-0.0003,1e-05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,4,10.1105/tpc.114.130666
T088,PIF1_PIF3_PIF4_PIF5,quadruple_knockout,0.0,,,0.0,-0.002,WT,0.0,0.998,-0.0029,1e-05,decreased,decreased,True,Hypocotyl_Length,3,hard,1,True,2,10.1105/tpc.114.130666
