test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T012,ARF19,knockout,0.0,,,1.0,0.000409,WT,1.0,0.000409,-11.2546,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,2,True,84,10.1105/tpc.106.047761
T013,ARF7 ARF19,double_knockout,0.0,,,1.0,0.000415,WT,1.0,0.000415,-11.2329,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,2,True,81,10.1105/tpc.106.047761
T015,LBD16,knockout,0.5,,,1.0,0.11142,WT,1.0,0.11142,-3.1659,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,95,10.1105/tpc.106.047761
T016,LBD16,overexpression,2.0,,,1.0,2.300154,WT,1.0,2.300154,1.2017,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,98,10.1105/tpc.106.047761
T017,LBD29,overexpression,2.0,,,1.0,2.300154,WT,1.0,2.300154,1.2017,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,98,10.1105/tpc.106.047761
T018,LBD16,knockdown,0.8,,,1.0,0.591982,WT,1.0,0.591982,-0.7564,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,91,10.1105/tpc.106.047761
T019,LBD18,knockout,0.5,,,1.0,0.11142,WT,1.0,0.11142,-3.1659,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,95,10.1105/tpc.109.066480
T020,LBD29,knockout,0.5,,,1.0,0.11142,WT,1.0,0.11142,-3.1659,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,95,10.1105/tpc.106.047761
T021,GATA23,loss_of_function,0.0,,,1.0,0.001089,WT,1.0,0.001089,-9.8427,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,76,10.1101/cshperspect.a039933
T022,GATA23,overexpression,2.0,,,1.0,1.599022,WT,1.0,1.599022,0.6772,0.05,increased,increased,True,Lateral_Root_Density,1,easy,1,True,78,10.1101/cshperspect.a039933
