test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T102,ARR1,triple_knockout,0.0,,,1.0,0.39829,WT,1.0,0.39829,-1.3281,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,31,10.1199/tab.0168
T103,Cytokinin,exogenous_treatment,1.0,Cytokinin,1.0,1.0,1.1008,WT,1.0,1.1008,0.1386,0.05,increased,decreased,False,Plant_Height,1,easy,4,True,32,10.1199/tab.0168
T104,CTR1,knockout,0.0,,,1.0,0.100022,WT,1.0,0.100022,-3.3216,0.05,decreased,decreased,True,Plant_Height,1,easy,3,True,43,10.3389/fpls.2017.00057
T105,EIN2,knockout,0.0,,,1.0,9.999803,WT,1.0,9.999803,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,2,True,40,10.3389/fpls.2017.00057
T106,EIN3,knockout,0.0,,,1.0,9.999772,WT,1.0,9.999772,3.3219,0.05,increased,increased,True,Plant_Height,1,easy,1,True,35,10.3389/fpls.2017.00057
T107,ETR1,gain_of_function,2.0,,,1.0,1.999747,WT,1.0,1.999747,0.9998,0.05,increased,increased,True,Plant_Height,1,easy,4,True,49,10.3389/fpls.2017.00057
T108,Ethylene,exogenous_treatment,1.0,Ethylene,1.0,1.0,0.500305,WT,1.0,0.500305,-0.9991,0.05,decreased,decreased,True,Plant_Height,1,easy,5,True,49,10.3389/fpls.2017.00057
T110,MAX1,knockout,0.99,,,1.0,0.999227,WT,1.0,0.999227,-0.0011,0.05,unchanged,decreased,False,Plant_Height,1,easy,2,True,49,10.1105/tpc.15.00605
T111,MAX3,knockout,0.99,,,1.0,0.999227,WT,1.0,0.999227,-0.0011,0.05,unchanged,decreased,False,Plant_Height,1,easy,2,True,49,10.1105/tpc.15.00605
T112,MAX4,knockout,0.99,,,1.0,0.999227,WT,1.0,0.999227,-0.0011,0.05,unchanged,decreased,False,Plant_Height,1,easy,2,True,49,10.1105/tpc.15.00605
