test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T086,Far_Red,environmental,0.1,,,1.0,0.001983,WT,1.0,0.001983,-8.9778,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,67,10.1105/tpc.17.00771
T092,PCIB,chemical_treatment,0.1,,,1.0,0.000861,WT,1.0,0.000861,-10.1821,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,1,True,67,10.1101/cshperspect.a039933
T093,Auxinole,chemical_treatment,0.1,,,1.0,1.123977,WT,1.0,1.123977,0.1686,0.05,increased,decreased,False,Lateral_Root_Density,1,easy,1,True,47,10.1101/cshperspect.a039933
T094,AVG,chemical_treatment,0.1,,,1.0,0.001983,WT,1.0,0.001983,-8.9778,0.05,decreased,increased,False,Lateral_Root_Density,1,easy,1,True,67,10.1111/j.1365-313X.2008.03495.x
T095,Kinetin,exogenous_treatment,1.0,Cytokinin,1.0,1.0,0.563374,WT,1.0,0.563374,-0.8278,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,1,True,59,10.3390/ijms20030486
T096,IAA28 + NAA,gain_of_function_plus_treatment,2.0,Auxin,1.0,1.0,2.530386,mutant,0.563374,4.49149,2.1672,0.05,increased,decreased,False,Lateral_Root_Density,2,medium,1,True,71,10.1101/cshperspect.a039933
T097,IAA14 + NAA,gain_of_function_plus_treatment,2.0,Auxin,1.0,1.0,2.530386,mutant,0.563374,4.49149,2.1672,0.05,increased,decreased,False,Lateral_Root_Density,2,medium,1,True,71,10.3390/ijms20030486
T098,ABI4 + IAA,combined,0.5,Auxin,1.0,1.0,0.623913,mutant,0.139284,4.479421,2.1633,0.05,increased,increased,True,Lateral_Root_Density,2,medium,1,True,58,10.1105/tpc.110.074641
T099,pyl8 + IAA,rescue,0.0,Auxin,1.0,1.0,0.000865,mutant,0.000861,1.004571,0.0066,0.05,unchanged,increased,False,Lateral_Root_Density,2,medium,1,True,67,10.1126/scisignal.2005051
T100,arf7 arf19 + ARF7-GR + Dex,rescue_experiment,2.0,,,1.0,0.000865,mutant,0.000865,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,2,medium,1,True,67,10.1105/tpc.106.047761
T101,arf7 arf19 + LBD16 OE,rescue_experiment,0.0,,,1.0,0.00086,mutant,0.00086,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,3,hard,1,True,67,10.1105/tpc.106.047761
T102,plt3plt5plt7 + PLT1 OE,rescue_experiment,2.0,,,1.0,0.563374,mutant,0.563374,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,1,easy,1,True,59,10.1073/pnas.1714410114
T103,plt3plt5plt7 + PIN1 OE,rescue_experiment,0.0,,,1.0,5.061612,mutant,5.061612,1.0,0.0,0.05,unchanged,unchanged,True,Lateral_Root_Density,2,medium,1,True,80,10.1073/pnas.1714410114
