test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T063,SOC1,knockout,0.99,,,1.0,0.997472,WT,1.0,0.997472,-0.0037,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,13,10.1093/jxb/erq098
T064,LFY,knockout,0.99,,,1.0,0.997472,WT,1.0,0.997472,-0.0037,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,13,10.1016/S0092-8674(00)80290-7
T065,LFY,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1016/S0092-8674(00)80290-7
T066,AP1,knockout,0.99,,,1.0,0.997472,WT,1.0,0.997472,-0.0037,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,13,10.1105/tpc.6.11.1677
T067,SVP,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1046/j.1365-313x.2000.00758.x
T068,FLM,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1104/pp.126.1.122
T069,FRI,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,increased,True,Plant_Height,1,easy,1,True,46,10.1105/tpc.12.6.885
T070,FLC,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.1105/tpc.11.5.949
T071,VIN3,knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,67,10.1073/pnas.0606385103
T072,VRN2,knockout,0.99,,,1.0,0.997472,WT,1.0,0.997472,-0.0037,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,13,10.1073/pnas.0606385103
T073,Vernalization,environmental,1.0,FD,1.0,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,decreased,False,Plant_Height,1,easy,1,True,46,10.1073/pnas.0606385103
T074,Temperature,environmental,1.0,Growth at 28°C,1.0,1.0,0.139284,WT,1.0,0.139284,-2.8439,0.05,decreased,increased,False,Plant_Height,1,easy,1,True,66,10.1016/j.cub.2009.06.046
T076,YUC8,overexpression,2.0,,,1.0,1.106846,WT,1.0,1.106846,0.1465,0.05,increased,increased,True,Plant_Height,1,easy,1,True,46,10.3389/fpls.2019.00914
T077,ARF6,triple_knockout,0.0,,,1.0,0.000868,WT,1.0,0.000868,-10.1692,0.05,decreased,decreased,True,Plant_Height,1,easy,1,True,67,10.3389/fpls.2019.00914
