test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
FT_T077,FT_AP2,double_knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.5653,0.05,decreased,increased,False,Flowering_Time,2,medium,1,True,210,10.1105/tpc.110.075606
FT_T078,FUL,knockout,0.0,,,1.0,6e-06,WT,1.0,6e-06,-17.2528,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,295,10.4161/psb.21552
FT_T079,FVE,knockout,0.0,,,1.0,1e-06,WT,1.0,1e-06,-20.0999,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,218,10.4161/psb.27342
FT_T080,FVE,knockout,0.0,,,1.0,1e-06,WT,1.0,1e-06,-20.0999,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,218,10.1007/s10059-011-1022-6
FT_T082,GA1,knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.2757,0.05,decreased,decreased,True,Flowering_Time,1,easy,4,False,500,10.1199/tab.0103
FT_T083,GA20ox,overexpression,2.0,,,1.0,11.572281,WT,1.0,11.572281,3.5326,0.05,increased,increased,True,Flowering_Time,1,easy,4,True,415,10.1199/tab.0103
FT_T084,GA20ox2,knockout,0.99,,,1.0,0.999926,WT,1.0,0.999926,-0.0001,0.05,unchanged,decreased,False,Flowering_Time,1,easy,4,True,20,10.1073/pnas.1409567111
FT_T085,GA2ox,overexpression,2.0,,,1.0,4e-06,WT,1.0,4e-06,-17.8633,0.05,decreased,decreased,True,Flowering_Time,1,easy,4,True,300,10.1199/tab.0103
FT_T088,GAI,gain_of_function,2.0,,,1.0,2e-06,WT,1.0,2e-06,-18.8233,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,False,500,10.1199/tab.0103
FT_T089,GI,knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.5677,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,223,10.1073/pnas.1106771108
FT_T090,GI,knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.5677,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,223,10.1073/pnas.1106771108
FT_T091,GI,overexpression,2.0,,,1.0,11.706599,WT,1.0,11.706599,3.5493,0.05,increased,increased,True,Flowering_Time,1,easy,2,False,500,10.1073/pnas.1106771108
FT_T092,GI,overexpression,2.0,,,1.0,11.706599,WT,1.0,11.706599,3.5493,0.05,increased,decreased,False,Flowering_Time,1,easy,2,False,500,10.1016/j.xplc.2024.100833
FT_T093,GID1,knockout,0.0,,,1.0,1e-06,WT,1.0,1e-06,-20.2014,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,496,10.1199/tab.0103
FT_T094,Gibberellin,exogenous_treatment,1.0,Gibberellin,1.0,1.0,11.92605,WT,1.0,11.92605,3.576,0.05,increased,increased,True,Flowering_Time,1,easy,3,True,363,10.1105/tpc.112.101014
FT_T095,Gibberellin,treatment,1.0,Gibberellin,1.0,1.0,11.92605,WT,1.0,11.92605,3.576,0.05,increased,increased,True,Flowering_Time,1,easy,3,True,363,10.1105/tpc.112.101014
FT_T107,LD,knockout,0.0,,,1.0,2e-06,WT,1.0,2e-06,-18.6727,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,234,10.1093/nar/gkac551
FT_T108,LFY,knockout,0.0,,,1.0,6e-06,WT,1.0,6e-06,-17.2528,0.05,decreased,decreased,True,Flowering_Time,1,easy,1,True,295,10.3389/fpls.2022.852047
FT_T109,LFY,overexpression,2.0,,,1.0,11.791725,WT,1.0,11.791725,3.5597,0.05,increased,increased,True,Flowering_Time,1,easy,1,True,447,10.1105/tpc.106.042317
FT_T115,MIR172A;MIR172B,double_mutant,0.7,,,1.0,5e-06,WT,1.0,5e-06,-17.7073,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,True,266,10.1371/journal.pbio.3001044
FT_T127,PIF4,double_knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.5722,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,323,10.1093/jxb/ert487
FT_T128,PIF4,knockout,0.0,,,1.0,0.0,WT,1.0,0.0,-21.5722,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,True,323,10.1093/jxb/ert487
FT_T129,PIF4,overexpression,2.0,,,1.0,11.606663,WT,1.0,11.606663,3.5369,0.05,increased,increased,True,Flowering_Time,1,easy,2,False,500,10.1016/j.xplc.2024.100833
FT_T137,RGA,gain_of_function,2.0,,,1.0,2e-06,WT,1.0,2e-06,-18.8233,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,False,500,10.1105/tpc.112.101014
FT_T138,RGA,gain_of_function,2.0,,,1.0,2e-06,WT,1.0,2e-06,-18.8233,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,False,500,10.1105/tpc.112.101014
FT_T139,RGA,gain_of_function,2.0,,,1.0,2e-06,WT,1.0,2e-06,-18.8233,0.05,decreased,decreased,True,Flowering_Time,1,easy,2,False,500,10.1105/tpc.112.101014
FT_T143,SLY1,knockout,0.0,,,1.0,1e-06,WT,1.0,1e-06,-20.8317,0.05,decreased,decreased,True,Flowering_Time,1,easy,3,False,500,10.1104/pp.113.219451
